number,value,params_c1,params_c2,params_c3,params_inputWeights_max,params_inputWeights_min,params_interSpeciesRate,params_keep,params_noCrossoverOff,params_probabilityAddLink_Large,params_probabilityAddLink_small,params_probabilityAddNodeLarge,params_probabilityAddNodeSmall,params_probabilityWeightMutated,params_threshold,state,study_name
40,0.86,0.8346613042208941,1.05548700547891,0.31553494337597826,147.31432974597234,115.52294650548903,0.0010359088277590565,0.49402464501024257,0.1517212954365656,0.1440837758399185,0.03617152757676899,0.07112451468026476,0.028161901712216948,0.8525901477313653,3.2885444607609533,COMPLETE,IZ-A
41,0.91,1.0673269892249075,1.209676230846499,0.3237068436459229,142.73961288007393,112.39240204324521,0.00093170340765629,0.515662349308736,0.17978532047764662,0.1351978192382362,0.010636766352019142,0.03607948486648728,0.03118629772129657,0.8146481659280029,3.174124804880344,COMPLETE,IZ-A
42,0.93,0.7057831075976168,0.9383606252465287,0.3030121819135422,154.8519821700143,110.42051765293803,0.0007854403593475375,0.4782082595818913,0.20898444262780827,0.13025156276643302,0.013450781563379435,0.062985288851398,0.03246094472589278,0.8252566507752531,3.8918106559318786,COMPLETE,IZ-A
43,0.91,0.6418855317559622,1.326810813714138,0.3409619968051262,150.9509039577517,120.09392782266707,0.0009579002321181386,0.5069053822316406,0.18492843213076562,0.11522017579123406,0.01683934855500612,0.08690685946516953,0.030233136946597954,0.8005881595143205,3.49697739145763,COMPLETE,IZ-A
44,0.94,0.9757300817812768,0.7454092905052236,0.32574612463872427,145.93733660821601,108.04900942344108,0.0008646509749000578,0.5438889586325293,0.16807347530368133,0.1585166001948513,0.012369732132480847,0.020463209668310632,0.0318333956126503,0.8471604940662663,3.3588742304414603,COMPLETE,IZ-A
45,0.92,0.8594515608234057,1.0406400169178287,0.37290464109448324,139.86367078675187,116.39573949895511,0.0007305982311539397,0.49416816304121425,0.20326828177248696,0.1427725331238428,0.014549256843332442,0.3537581865563655,0.03500685340134908,0.7878450549979933,3.6919454054095464,COMPLETE,IZ-A
46,0.95,0.565187117047553,1.3344301378253147,0.3544502928051779,163.99137002803508,114.64948877216487,0.0006061827254475765,0.4626472423112239,0.31661625917041036,0.05663264405095593,0.010110279454285234,0.03852409650527441,0.02232731547739095,0.8133824874373817,3.2012036750638138,COMPLETE,IZ-A
47,0.94,0.5329994988577077,1.3156666111549742,0.39173882877396915,164.08820384416973,118.69112875939454,0.0005029854270314334,0.44645977311307844,0.3199791227903336,0.1786793861646152,0.010214704802211363,0.1193332164866954,0.023861084096477393,0.8283644815269784,2.9591497271950713,COMPLETE,IZ-A
48,0.91,0.8187531361287026,1.4443891078446895,0.35504968039742896,138.2831609163942,97.38987287029529,0.0006746694312464898,0.46463908663414055,0.3384293987765757,0.054078473321484154,0.018758816948798857,0.23390049085863648,0.02153740231416381,0.8177259779490227,2.7655169631299814,COMPLETE,IZ-A
49,0.86,0.8836839101859212,1.2716200624304195,0.3785098925647551,135.7498359993346,92.98290794744459,0.0005644513254455865,0.42079290759486243,0.30661372171434925,0.12301766133898467,0.04908018104514962,0.15101903167783037,0.024968430059434877,0.8673090360045131,3.1917514980821866,COMPLETE,IZ-A
